,title,webpage_url,upload_date,view_count
399,Comment CHOISIR LE BON MODÈLE de Machine Learning ?,https://www.youtube.com/watch?v=4mqKmTbAnHY,2020-09-02,35586
400,Meet our machine learning makers,https://www.youtube.com/watch?v=rsN690cfWsM,2017-11-08,276257
401,Machine Learning Tutorial Python - 9  Decision Tree,https://www.youtube.com/watch?v=PHxYNGo8NcI,2018-11-16,233129
402,Types of Machine Learning: Explained Simply,https://www.youtube.com/watch?v=4FZ9VbGm5uE,2021-12-08,210
403,Python for Bioinformatics - Drug Discovery Using Machine Learning and Data Analysis,https://www.youtube.com/watch?v=jBlTQjcKuaY,2021-06-02,230028
404,Learn Machine Learning With Google Developers Students Club | GDSC | Data Science Career Coach,https://www.youtube.com/watch?v=qk6fqwymY4g,2021-12-08,102
405,10 BIGGEST AI companies 2021 [Machine Learning for the masses],https://www.youtube.com/watch?v=FWARm94dAEI,2021-02-20,14110
406,Python Machine Learning - Class 6 | Data Modeling - Feature Engineering | Machine Learning | Edureka,https://www.youtube.com/watch?v=rAcZY35aLN4,2020-08-15,9125
407,What is Machine Learning With Full Information? – [Hindi] – Quick Support,https://www.youtube.com/watch?v=cE-Ej1ycXtk,2020-11-02,114192
408,Build a Machine Learning Project From Scratch with Python and Scikit-learn,https://www.youtube.com/watch?v=Qr9iONLD3Lk,2021-10-30,43052
409,Machine Learning sem tecniqueis. Venha entender o que é e como funciona!,https://www.youtube.com/watch?v=Mv62NDgVrUI,2021-08-13,102
410,Machine Learning And MLOps Roadmap - Learning MLOps In 16-20 Week Plan #machinelearning #mlops,https://www.youtube.com/watch?v=4Vh6Zj5QLU4,2021-07-20,2435
411,Apa itu Machine Learning? Inilah cara mudah memahami Machine Learning,https://www.youtube.com/watch?v=-G5-kHF57OU,2019-03-17,21601
412,Post Graduate Program In AI and Machine Learning In Partnership With Purdue University | Simplilearn,https://www.youtube.com/watch?v=edK4G5pbSVE,2021-07-14,3210
413,Lecture 1 | Machine Learning (Stanford),https://www.youtube.com/watch?v=UzxYlbK2c7E,2008-07-22,2513437
414,Why Machine Learning is The Future? | Sundar Pichai Talks About Machine Learning,https://www.youtube.com/watch?v=5cFUZ03Sbhc,2017-02-21,872688
415,Python and Machine Learning for Asset Management,https://www.youtube.com/watch?v=TETylrdoSs4,2021-03-15,2482
416,Machine Learning Vs Artificial Intelligence? Same or Different?,https://www.youtube.com/watch?v=6Hm1pNqQxq0,2018-03-29,695812
417,Machine Learning Foundations: Ep #1 - What is ML?,https://www.youtube.com/watch?v=_Z9TRANg4c0,2020-05-06,119172
418,Artificial Intelligence Course | Learn Machine Learning and Artificial Intelligence | Intellipaat,https://www.youtube.com/watch?v=GhTREKMYp34,2020-05-31,61413
419,Machine Learning Master Class | Day-5,https://www.youtube.com/watch?v=s6fdbcdE-IU,2021-10-01,8657
420,BELAJAR MACHINE LEARNING MULAI DARIMANA?,https://www.youtube.com/watch?v=aXLVJO7f21c,2020-05-26,10639
421,Statistics for Data Science | Probability and Statistics | Statistics Tutorial | Ph.D. (Stanford),https://www.youtube.com/watch?v=Vfo5le26IhY,2019-12-19,1046793
422,6 - O que é Machine Learning?,https://www.youtube.com/watch?v=x_WzDtusZ84,2019-10-29,490
423,เล่าให้ฟัง EP17: Machine Learning คืออะไร แบบฉบับคนทั่วไป,https://www.youtube.com/watch?v=zzrp4j9sJ64,2020-08-06,2762
424,"2- AI, machine learning and deep learning",https://www.youtube.com/watch?v=1LLxZ35ru_g,2020-01-06,21903
425,Machine Learning: 5 Things You Need to Know! Machine Learning for Beginners.,https://www.youtube.com/watch?v=5f3x5HrmTwY,2018-11-08,15103
426,AI Show | Nov 19 | GreenerAI with Azure Machine Learning | Ep 40,https://www.youtube.com/watch?v=ODkwLoNwDbk,2021-12-03,262
427,Intelligence Artificielle VS Machine Learning VS Deep Learning - Les différences entre ces termes,https://www.youtube.com/watch?v=SfOoRsUj9kQ,2018-10-10,26674
428,Stealing Baseball Signs with a Phone (Machine Learning),https://www.youtube.com/watch?v=PmlRbfSavbI,2019-06-30,21192904
429,Artificial Intelligence | Machine Learning | Documentary | Canadian Economy | Robots | Robotics | AI,https://www.youtube.com/watch?v=OEoU9k5hApM,2020-09-17,39390
430,Applying Machine Learning To Predict Consumer Spending | Machine Learning Tutorial | Simplilearn,https://www.youtube.com/watch?v=YM3ySYDJda8,2021-11-30,5233
431,Curso Machine Learning - Regressão Logística- Python [ #01 Entendendo o Case ],https://www.youtube.com/watch?v=a_qdrg-L7C4,2021-05-11,241
432,Accelerate Intercompany Reconciliation Processes with Machine Learning [INT200],https://www.youtube.com/watch?v=0tayN13f7Rw,2021-12-10,64
433,Plant Leaf Disease Detection GUI | Machine Learning Projects 1 | Machine Learning Training | Edureka,https://www.youtube.com/watch?v=amt9ZmGofJk,2021-07-17,17903
434,COS'È IL MACHINE LEARNING ?,https://www.youtube.com/watch?v=WTt51-5K3L8,2020-01-06,17251
435,"Si quiero dedicarme al Machine Learning, ¿qué cursos debo hacer y en qué orden?",https://www.youtube.com/watch?v=oKHOSqQw9ro,2019-10-05,68509
436,Handwritten Digit Recognition on MNIST dataset | Machine Learning Projects 5 | ML Training | Edureka,https://www.youtube.com/watch?v=L2cAjgc1-bo,2021-07-29,11783
437,"Lecture 1 ""Supervised Learning Setup"" -Cornell CS4780 Machine Learning for Decision Making SP17",https://www.youtube.com/watch?v=MrLPzBxG95I,2018-07-09,131677
438,Machine Learning Engineering in less than 30 minutes,https://www.youtube.com/watch?v=n_VpwB3M08k,2021-12-09,8
439,O que é Machine Learning? | Tipos de Aprendizado de Máquina do ZERO,https://www.youtube.com/watch?v=bfM7r64Pzls,2021-04-08,159
440,"Construa um Machine Learning caseiro ""no code"" | Teachable Machine Google",https://www.youtube.com/watch?v=9-bb9P8yBbA,2021-11-14,20
441,FORMATION MACHINE LEARNING (2019) - ML#1,https://www.youtube.com/watch?v=EUD07IiviJg,2019-06-19,167874
442,How Machine Learning Works?,https://www.youtube.com/watch?v=XlfTXdGtddE,2017-12-12,25572
443,Uncle Bob’ SOLID Principles for Machine Learning Engineers: Course Overview,https://www.youtube.com/watch?v=ul8LLiFY0Dw,2021-09-06,2240
444,Khipu 2019 talk by Luciana Ferrer: Machine Learning Fundamentals,https://www.youtube.com/watch?v=mLmFhC2WsC8,2021-10-18,30
445,Kart Racing Game with Machine Learning in Unity! (Tutorial),https://www.youtube.com/watch?v=i0Vt7l3XrIU,2020-01-11,226802
446,Apple's M1 Pro and M1 Max are faster than Google Colab (machine learning speed test),https://www.youtube.com/watch?v=JWYsWhR3Pxg,2021-12-05,11996
447,Google's Deep Mind Explained! - Self Learning A.I.,https://www.youtube.com/watch?v=TnUYcTuZJpM,2016-05-01,3509060
448,Intro to JAX: Accelerating Machine Learning research,https://www.youtube.com/watch?v=WdTeDXsOSj4,2021-11-11,1064345
449,"Πως να Ξεκινήσω με Machine Learning, NerdCast",https://www.youtube.com/watch?v=zRHiMekNdOI,2020-09-30,6267
450,Machine Learning Used to Predict Ionic Liquid Properties,https://www.youtube.com/watch?v=axQcod-AKs4,2021-12-10,10
451,Machine Learning Project for Beginners [2021],https://www.youtube.com/watch?v=GAVHLQi3eAI,2019-01-26,17326
452,An introduction to Quantum Machine Learning - Webinar (27-04-2020),https://www.youtube.com/watch?v=-DWng3jyBIM,2020-04-28,2568
453,Machine Learning Practico | Clase 1,https://www.youtube.com/watch?v=zacnlQqEqX4,2020-11-03,10717
454,"La difference entre: Intelligence Artificielle, Machine Learning, Deep Learning et Data Science",https://www.youtube.com/watch?v=Vm7QkdWZvCU,2020-04-22,10234
455,Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,https://www.youtube.com/watch?v=-ETQ97mXXF0,2019-08-18,1831053
456,How to convert PDFs to audiobooks with machine learning,https://www.youtube.com/watch?v=q-nvbuc59Po,2020-09-01,589710
457,黑猫包 -- 嘉宾上岸分享[Facebook Machine Learning Engineer],https://www.youtube.com/watch?v=8uXb4t0xfVc,2021-12-11,142
458,A.I. Learns to play Flappy Bird,https://www.youtube.com/watch?v=WSW-5m8lRMs,2018-12-21,13753133
459,¿Necesito saber muchas matemáticas para aprender Machine Learning?,https://www.youtube.com/watch?v=oQFKSsvAuPA,2021-01-27,1006
460,Getting started with Machine Learning using Python and Scikit-Learn,https://www.youtube.com/watch?v=XdJAF_InNGA,2017-12-01,59054
461,Exploring Data Science: Addressing Human Bias in Machine Learning,https://www.youtube.com/watch?v=jdrvS34M0e0,2021-12-08,26
462,What Is Machine Learning? | Machine Learning Explained | Machine Learning | #Shorts | Simplilearn,https://www.youtube.com/watch?v=gFt9TA2biWo,2021-06-11,11989
463,"Che differenza c'è tra Intelligenza Artificiale, Machine Learning e Deep learning? #36",https://www.youtube.com/watch?v=EGqdZsKOa4M,2016-11-04,33989
464,Machine Learning - IA,https://www.youtube.com/watch?v=ql9VNAV23tY,2021-11-16,12
465,Machine Learning? ML? E que tal Auto ML?,https://www.youtube.com/watch?v=e9ygrRk2jAI,2021-10-03,64
466,How I Would Learn Data Science (If I Had to Start Over),https://www.youtube.com/watch?v=4OZip0cgOho,2020-05-08,1218416
467,In the Cloud: The importance of machine learning and AI for retail,https://www.youtube.com/watch?v=CnCzn-YKzjE,2021-12-09,31
468,Machine Learning/Deep Learning /AI ต่างกันยังไง | เรื่องที่อีกหน่อยทุกคนต้องรู้,https://www.youtube.com/watch?v=ZIssYWqZ0hY,2021-10-18,697
469,"Tìm hiểu về ngành Data, AI/Machine Learning cùng anh Cảnh Grab Singapore",https://www.youtube.com/watch?v=mdG8N-lgrFQ,2020-05-26,41477
470,O que é Machine Learning? Introdução à Machine Learning / Aprendizado de Máquina,https://www.youtube.com/watch?v=FBdYtv_V9Js,2021-05-04,111
471,Introduction To Machine Learning ll Machine Learning Course Explained With RealLife Examples (Hindi),https://www.youtube.com/watch?v=Y4qO9unerGs,2019-02-17,241415
472,[ภาษาไทย] Introduction to Machine Learning by Dr.Arm NECTEC,https://www.youtube.com/watch?v=UgUMk5DiGX8,2019-09-30,18564
473,[Lập trình Machine learning cơ bản] - Bài 1: Giới thiệu Machine learning | HowKteam,https://www.youtube.com/watch?v=_ZjIv2D6T40,2020-01-21,66040
474,PyWaw #64 - Praktyczny wstęp do Machine Learning,https://www.youtube.com/watch?v=rSkDNZeUpsg,2017-01-13,16919
475,what is Machine Learning in telugu,https://www.youtube.com/watch?v=H6Zpk5lL_1s,2018-03-30,55932
476,Machine learning where machine also learns,https://www.youtube.com/watch?v=qQpY4gxtGWs,2021-05-26,5541
477,"⚡ Cómo funciona el Machine Learning, explicado para programadores en 3 minutos",https://www.youtube.com/watch?v=mCRtyA01nuw,2021-09-13,1238
478,#1 Introduction to Machine Learning - Definition & Example |ML|,https://www.youtube.com/watch?v=mNB8NlwhAgg,2021-07-14,17432
479,Machine Learningஎன்றால் என்ன?| What Is Machine Learning in Tamil ?| Introduction to Machine Learning,https://www.youtube.com/watch?v=HyQVy77-gpE,2020-05-21,28425
480,Afreen Begem Machine Learning Intern,https://www.youtube.com/watch?v=4LTmI9nGWCM,2019-12-22,23442
481,DIFERENCIA ENTRE INTELIGENCIA ARTIFICIAL - MACHINE LEARNING - DEEP LEARNING,https://www.youtube.com/watch?v=6iVUKYgOihQ,2018-04-14,86021
482,Машинное обучение и нейросети / Интервью с техническим директором Яндекс.Дзен,https://www.youtube.com/watch?v=7bUYEMZVMCE,2020-06-25,151821
483,Color recognition using camera module||Using artificial intelligence and machine learning,https://www.youtube.com/watch?v=6xoWr_ZjCt8,2021-12-05,76
484,"Patryk Miziuła, Uczenie maszynowe – jak zacząć (meetup 37)",https://www.youtube.com/watch?v=7bU_4QBubGA,2019-03-10,18430
485,In the Cloud: How machine learning boosts product discovery for retail,https://www.youtube.com/watch?v=IsZNZrH813s,2021-12-09,176
486,"Applied Machine Learning (3171617) GTU IMP questions, Note, Paper Information",https://www.youtube.com/watch?v=oLq2e_Wnboo,2021-12-02,282
487,الفرق بين Data science vs Artificial Intelligence vs Machine Learning vs Deep Learning,https://www.youtube.com/watch?v=IMrwjn9rwQc,2020-11-05,25094
488,PM Update: What's New in Oracle Machine Learning on Autonomous Database,https://www.youtube.com/watch?v=MNrM6QC6C0k,2021-12-10,76
489,Introduction to Machine Learning | Artificial Neurons | Malayalam.,https://www.youtube.com/watch?v=vpm8T-JhOjo,2020-08-08,13507
490,Machine Learning Bangla Tutorial - Introduction (মেশিন লার্নিং),https://www.youtube.com/watch?v=thZ1MSumZX0,2018-12-11,26361
491,Your Product Owner asks for Machine Learning and Other Horror Stories.,https://www.youtube.com/watch?v=l7O0pqZT6yY,2021-12-08,1
492,Cat taught me a Machine Learning | while True: learn() 1,https://www.youtube.com/watch?v=SsFesqgOFVA,2021-12-10,152
493,Machine Learning Course Concept II Telugu II Machine Learning Objective II What is Machine Learning,https://www.youtube.com/watch?v=uI4dtpKnlXk,2020-04-20,13914
494,APPLICATION OF MATHEMATICS IN ARTIFICAL INTELLIGENCE AND MACHINE LEARNING,https://www.youtube.com/watch?v=SJtdfkjAk7A,2021-12-11,368
495,Geometric Deep Learning: GNNs Beyond Permutation Equivariance,https://www.youtube.com/watch?v=aCUOAkOqNoU,2021-12-08,2218
496,Artificial Intelligence and Machine Learning Crash Course,https://www.youtube.com/watch?v=x_bcaeVxMxo,2021-12-09,68
497,Synergizing model and human decision-making using augmented machine learning | PyData Eindhoven 2021,https://www.youtube.com/watch?v=9p4HILGG_XY,2021-12-08,181
498,Multi-Output Text Classification with Machine Learning Python,https://www.youtube.com/watch?v=Vzh7V4UNC1E,2021-12-11,59
499,"Workshop on Models, Machine learning and autonomous systems in hydrology | Zoom webinar",https://www.youtube.com/watch?v=MLJhJYAibNU,2021-12-10,46
500,HALO REACH - BIRTH OF A SPARTAN 8K Upscaled Trailer (Machine Learning AI) Ultra HD,https://www.youtube.com/watch?v=eSai3xHEh4U,2021-12-07,9248
501,Poly Weekly News - AI & Machine Learning Special with Dr Rajen Bhatt,https://www.youtube.com/watch?v=Si1eUlz7pvQ,2021-12-06,108
502,Tutorial on Automated Machine Learning using MLBox,https://www.youtube.com/watch?v=FKEJ2_T9swo,2021-12-05,13131
503,O erro mais comum no Machine Learning #shorts #marketingdigital,https://www.youtube.com/watch?v=XMVHokPGN3k,2021-12-08,2
504,Machine Learning and AI explained in Sinhala,https://www.youtube.com/watch?v=2XCpOuiy_e4,2019-04-27,9472
505,Star Wars Eclipse 8K Upscaled Cinematic Trailer (Machine Learning AI) Ultra HD 60FPS,https://www.youtube.com/watch?v=D3z0xPLLvJ0,2021-12-10,4900
506,42.CRIME FACTOR ANALYSIS AND PREDICTION USING MACHINE LEARNING,https://www.youtube.com/watch?v=7LMtSoVSR5A,2021-12-09,2
507,Introduction to Machine Learning | Regression | Statistics,https://www.youtube.com/watch?v=ir_RPp8MjWg,2021-12-11,5
508,"The algorithm for compact&accurate machine learning models, Blair Newman-The Data Scientist Show#016",https://www.youtube.com/watch?v=Rs4ApTwClQM,2021-12-09,132
509,What is Machine Learning ? Quick {தமிழ்},https://www.youtube.com/watch?v=-TIouvM_2DE,2018-01-24,17110
510,Why R? 2021 | Predictive analysis and modelling football results using machine learning approach,https://www.youtube.com/watch?v=x4AYgq526JU,2021-12-10,474
511,SKLearn 01 | Pengenalan Machine Learning | Apa itu Machine Learning | Belajar Machine Learning Dasar,https://www.youtube.com/watch?v=vqgucRK5K1A,2021-02-03,16034
512,21º Encontro - Algoritmos Evolutivos e Self-supervised Learning,https://www.youtube.com/watch?v=vtuCMO_-igI,2021-05-26,263
513,2 Free Google Courses on Machine Learning and Artificial Intelligence,https://www.youtube.com/watch?v=yhkmTsZN6KA,2021-12-08,654
514,Machine learning,https://www.youtube.com/watch?v=ux8-Uid1oEo,2021-12-11,0
515,InteractML: Making machine learning accessible for creative practitioners working with movement ...,https://www.youtube.com/watch?v=nDhFtEa0TUs,2021-12-06,20
516,WEKA Machine Learning Stock Price Timeseries Prediction Tutorial,https://www.youtube.com/watch?v=B3Ly8HNObFk,2021-12-11,3
517,Deep Learning Master Class - Day 15,https://www.youtube.com/watch?v=b9JKdr0omzI,2021-12-08,1801
518,"GroqDay 2021: Carving a Path to the Future with AI, Machine Learning, and High-Performance Computing",https://www.youtube.com/watch?v=qWrpF2eCX2Q,2021-12-06,18156
519,Master's degree in Artificial Intelligence and Machine Learning Operations | NMIMS Global,https://www.youtube.com/watch?v=O6234lsPfV0,2021-12-09,41
520,Machine Learning Applied to Defeat a 30 Years Old Computer Game,https://www.youtube.com/watch?v=i6TFjlkVl6I,2021-12-10,12
521,"Get to know Divya, a Senior Machine Learning Engineer at Autodesk",https://www.youtube.com/watch?v=ebew-Ybmp_c,2021-12-09,357
522,Tudo o que não te contaram sobre machine learning supervisionado,https://www.youtube.com/watch?v=388AJn7U2mc,2021-12-10,32
523,Deep Learning Master Class - Day 16,https://www.youtube.com/watch?v=v7w-tStnw2E,2021-12-09,1930
524,vídeo pràctica machine learning,https://www.youtube.com/watch?v=hW-ztad8lO8,2021-12-09,4
525,Por que AGORA é o momento para começar a trabalhar com Machine Learning?,https://www.youtube.com/watch?v=2B0hQ7RWTMM,2021-07-29,219
526,Machine Learning Interview Questions,https://www.youtube.com/watch?v=sGcrIxrJtkw,2021-12-09,3
527,"🔴Clase 2 - Micromódulo 11 ""Machine Learning"" - ADOLESCENTES 4.0",https://www.youtube.com/watch?v=EQ6kw39tbwE,2021-12-09,223
528,How to improve accuracy of machine learning model😎.,https://www.youtube.com/watch?v=DLAcS1kkFvY,2021-12-11,82
529,Working of Recurrent Neural Network | Deep Learning | MATLAB Helper,https://www.youtube.com/watch?v=43T8QXyJZsE,2021-12-10,70
530,Biosensor Machine Learning with Julia- Matthijs Cox | PyData Eindhoven 2021,https://www.youtube.com/watch?v=kLj0JQKhNMM,2021-12-08,320
531,What is Artificial Intelligence and Machine Learning Algorithms : Types of AI ML | Krinu,https://www.youtube.com/watch?v=bPKqgNyhjmM,2021-12-10,11
532,prediction using supervised machine learning # #GRIPDECEMBER21 GRIP@THE SPARKS FOUNDATION,https://www.youtube.com/watch?v=f831CQ_36WI,2021-12-11,3
533,Machine Learning 101: Decision Trees,https://www.youtube.com/watch?v=Q01EGQxP8KI,2021-12-11,8
534,Introduction to Machine Learning and Data Science,https://www.youtube.com/watch?v=jT6SRNJNbDQ,2021-12-10,17
535,Webinar: Machine Learning for Large Scale Facilities,https://www.youtube.com/watch?v=xxzV2_FmixM,2021-12-10,16
536,Webinar: Machine Learning in Science and Technology,https://www.youtube.com/watch?v=Xeov6ZA1aMU,2021-12-10,4
537,EPFL Machine Learning Course 2021 - Week 12 part 2,https://www.youtube.com/watch?v=5Hojzwl58AM,2021-12-09,75
538,"||top free books for data science, machine learning and python||",https://www.youtube.com/watch?v=jIs329oWD3s,2021-12-11,7
539,Maximum Likelihood and Least Squared Error Hypotheses-Machine Learning-15A05706-Unit–2,https://www.youtube.com/watch?v=BsOJb68hpto,2021-12-10,12
540,Top 5: Best Laptops For Machine Learning and Deep Learning in [2021],https://www.youtube.com/watch?v=OUN5xbxNe5w,2021-12-10,4
541,Introduction to Artificial Intelligence and Machine Learning,https://www.youtube.com/watch?v=Om58wmJS5yk,2021-12-11,5
542,While True: Learn() | Part 1 | Machine Learning Game | No Commentary,https://www.youtube.com/watch?v=iUEOXNZZZMo,2021-12-08,6
543,Azure Machine Learning Classification Model Demo | Covid-19 Healthcare Scenario | K21Academy,https://www.youtube.com/watch?v=JfobnEwwgAc,2021-12-11,57
544,KnowDis Products - KnowDis Machine Learning Day 2021,https://www.youtube.com/watch?v=qk3yfY0TWK0,2021-12-10,8
545,From Machine Learning Clustering to the Multi-Wave Pattern,https://www.youtube.com/watch?v=4DudUuq4VX4,2021-12-09,53
546,Supervised Machine Learning of Nanoporous Material Characteristics,https://www.youtube.com/watch?v=ebjIi4ykSxE,2021-12-09,1
547,ICIIS 2021 - When Machine Learning Meets Massive IoT: A Non-orthogonal Multiple Access Perspective,https://www.youtube.com/watch?v=N47bfSxFe-U,2021-12-09,69
548,"Courses / Career in AI Artificial Intelligence & Machine Learning for Students, Fresher's Experience",https://www.youtube.com/watch?v=IZMzY-CREHg,2021-12-11,1533
549,Evaluating Machine Learning Models - part3,https://www.youtube.com/watch?v=tjdq7BzB35k,2021-12-10,12
550,"Machine Learning Artificial Intelligence Podcast Guest ""COMPU-TOR""",https://www.youtube.com/watch?v=P3qs_kY879g,2021-12-10,16
551,Technology machinery world | Technology machine learning | machine technology in the world #techno,https://www.youtube.com/watch?v=5X2zCELvUKM,2021-12-08,268
552,How to use the First Tech Challenge Machine Learning Toolchain (FTC),https://www.youtube.com/watch?v=iHFYwPYD2FA,2021-12-11,6
553,Artificial Intelligence and Machine Learning in Space Exploration: black-hole image using CHIRP algo,https://www.youtube.com/watch?v=H_wn5fOxQK4,2021-12-11,2
554,DevFest2021 - AI/ML: Web ML: Next generation web apps with TensorFlow.js,https://www.youtube.com/watch?v=bmO8n_Kt-SM,2021-12-10,44
555,A new machine-learning system may help doctors choose least risky treatments in urgent situations,https://www.youtube.com/watch?v=Bcm93ZGtGeM,2021-12-09,47
556,Solving a Multi-robot Search Problem with Reinforcement Learning and APF,https://www.youtube.com/watch?v=3Mb90je3NRA,2021-12-11,1
557,My work from home setup,https://www.youtube.com/watch?v=vJyCv_7GKgw,2021-12-11,1
558,ECG Interpretation - Master Basics of EKG - Electrocardiography,https://www.youtube.com/watch?v=IOvmhrmN3p0,2016-08-19,4592328
559,Estruturas de Repetição While | Mais conceitos!,https://www.youtube.com/watch?v=SNL1R53XAuI,2021-12-11,5
560,Vehicle Identifier using Convolutional Neural Networks - Final Presentation,https://www.youtube.com/watch?v=YoNlp0qx-Kw,2021-12-10,3
561,Robot Learning: DDPG-HER in Fetch Pick and Place (Gym Open AI),https://www.youtube.com/watch?v=1MzeGs4A10I,2021-12-09,24
562,database_4.init,https://www.youtube.com/watch?v=hQbdWmuFyRA,2021-12-10,28336
563,Vaga de Estagio nos Estados Unidos - Tesla (Vagas diarias com link),https://www.youtube.com/watch?v=I5KK-PCbxjs,2021-12-10,0
564,"Aditya 369 | Full Length Telugu Movie | Balakrishna, Mohini | TeluguOne",https://www.youtube.com/watch?v=oYziuMU2Ubs,2012-07-17,4722444
565,Bresimar TALKS EMAF 2021 | Luís Pedro Simões | Business Unit Manager AsaTek | Robots Denso,https://www.youtube.com/watch?v=YTu0oDKsgu8,2021-12-10,0
566,Ghulam-E-Mustafa {HD+ Eng Subs} - Hindi Full Movie - Nana Patekar - Raveena Tandon - Best Movie,https://www.youtube.com/watch?v=61DupKcX4FQ,2018-02-17,20575882
567,Elef World NFT - Token Lançado em Fair Launch - Um Multiverso de Jogos em 1 - Vai Explodir!,https://www.youtube.com/watch?v=dlCmW_30tBQ,2021-12-09,4779
568,"MOBILE LEGENDS: Ultimate Beginner Guide | Emblems, Items, Map, Terminology & More! | MLBB",https://www.youtube.com/watch?v=q2kuUm-q1hw,2020-09-30,227751
569,HUOBI ANÁLISE TÉCNICA RIKKEI FINANCE ( RIFI ) 500 MILHÕES SUPPLY    EXPLOSÃO PREÇO,https://www.youtube.com/watch?v=C7diELhcb_s,2021-12-11,369
570,Da escola de inglês para a programação | #Alumni 41,https://www.youtube.com/watch?v=WoVXCbHL0Z4,2021-12-09,940
571,"What's Next For Bitcoins Future? - BIP Process, Drivechains, CISA, Blind Merged Mining & More!",https://www.youtube.com/watch?v=n4kBKoNTqkk,2021-12-09,427
572,O Arch Linux como você nunca viu - conheça o Endeavour OS com LxQT e XFCE,https://www.youtube.com/watch?v=bMG29VuJOTs,2021-12-08,857
573,Virtual Calculator using OpenCV Python | Computer Vision,https://www.youtube.com/watch?v=DZMJ77akgec,2021-12-09,11040
574,Heliogen Demonstrates AI-Powered Autonomous Robot Designed to Lower Installation and Maintenance...,https://www.youtube.com/watch?v=aAwEY8XCwYo,2021-12-10,10
575,08 Application of Machine Learning   Real Life Machine Learning Applications1080P HD,https://www.youtube.com/watch?v=GdNvTi4bBlM,2021-12-10,0
576,Precipitation prediction from cloud properties using a machine learning approach,https://www.youtube.com/watch?v=OtFttszVbfU,2021-12-11,2
577,Arcane Action Trailer in 8K (8K ULTRA HD) Upscaled with Machine Learning AI,https://www.youtube.com/watch?v=8gju0sSkEjc,2021-12-10,21
578,FEBs! Jesus Jones & The Dream Machine & King Arthur's Roundish Table! 2021-12-11 18:28,https://www.youtube.com/watch?v=84lfqJnVozM,2021-12-11,901
579,O que é Data Science? #HipstersPontoTube,https://www.youtube.com/watch?v=5b9Z8toVaAU,2019-04-03,207033
580,"O QUE EU FARIA, SE TIVESSE QUE COMEÇAR DATA SCIENCE HOJE.",https://www.youtube.com/watch?v=VlYDWOfiFuc,2020-08-10,306980
581,What REALLY is Data Science? Told by a Data Scientist,https://www.youtube.com/watch?v=xC-c7E5PK0Y,2018-06-22,2521829
582,Learn Data Science Tutorial - Full Course for Beginners,https://www.youtube.com/watch?v=ua-CiDNNj30,2019-05-30,1670252
583,Data Science: Introdução a Ciência de Dados (Primeira aula prática programando em Python),https://www.youtube.com/watch?v=F608hzn_ygo,2019-09-23,262935
584,O que REALMENTE Faz um Cientista de Dados?,https://www.youtube.com/watch?v=_365KpviZ9o,2020-08-26,74826
585,Data Science In 5 Minutes | Data Science For Beginners | What Is Data Science? | Simplilearn,https://www.youtube.com/watch?v=X3paOmcrTjQ,2018-12-04,2340943
586,Is Data Science Dying?,https://www.youtube.com/watch?v=2qVWurPFwfc,2021-11-19,59550
587,Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,https://www.youtube.com/watch?v=-ETQ97mXXF0,2019-08-18,1831056
588,4 Things I Wish I Knew When I Started Data Science,https://www.youtube.com/watch?v=PKa1xCQBUWg,2021-11-07,34416
589,Qual A Diferença Entre o Data Analyst e o Data Scientist??,https://www.youtube.com/watch?v=tmx7bg3HTr0,2020-05-11,34108
590,Como é ser data scientist no Nubank,https://www.youtube.com/watch?v=umq9kCJFavw,2019-01-16,91953
591,Do you like to become a Data Scientist?,https://www.youtube.com/watch?v=Jx8-Ufy-ycQ,2020-07-09,11819
592,Projetos de Data Science para um Portfólio completo!,https://www.youtube.com/watch?v=txRCjPOn9WA,2021-04-27,3032
593,O que é ciência de dados | Nerdologia Tech,https://www.youtube.com/watch?v=ykSILAQQu6o,2018-07-26,347634
594,How I Would Learn Data Science (If I Had to Start Over),https://www.youtube.com/watch?v=4OZip0cgOho,2020-05-08,1218416
595,ESTATÍSTICA PARA DATA SCIENCE: O QUE VOCÊ REALMENTE PRECISA SABER.,https://www.youtube.com/watch?v=lckHWWkv4y8,2021-01-18,10551
596,7 LIVROS DE DATA SCIENCE EM 2021,https://www.youtube.com/watch?v=kZ4dBB4h4cE,2021-04-30,2687
597,"Python for Data Science - Course for Beginners (Learn Python, Pandas, NumPy, Matplotlib)",https://www.youtube.com/watch?v=LHBE6Q9XlzI,2020-06-02,1366933
598,What Is Data Science? (Explained in 5 Minutes),https://www.youtube.com/watch?v=uswU1s3M2VE,2021-05-20,45729
599,"Главные профессии в ИИ - Data Science, Data Analyst, Data Engineer | Академия ИИ",https://www.youtube.com/watch?v=E9AP8Ir41XQ,2021-11-03,5911
600,Highest Paid Jobs of Future | Data Scientist Complete Detail Hindi | Courses | Salary | Degree's,https://www.youtube.com/watch?v=Scg59_McA8Q,2019-11-07,466758
601,VIDA DE DATA SCIENTIST | AFINAL O QUE FAZ UM CIENTISTA DE DADOS | DIGITAL HOUSE BRASIL,https://www.youtube.com/watch?v=6TpQI0OEzu8,2018-07-16,28763
602,Why you should not be a data scientist,https://www.youtube.com/watch?v=sOZ8MxFw8TQ,2021-09-19,243245
